subject,subject_brier,subject_log_loss,n_rows,task_name,model
sub-05,0.0006334060696128952,0.02342008606414743,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-06,0.007615430195261377,0.062038479952121965,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-07,0.000823107564297868,0.0252165243516916,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-11,0.0071838737842251565,0.08078276677672573,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-12,0.0006579072605319962,0.025701243434830618,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-13,0.00027558740838584515,0.016038286214313587,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-14,0.02383412767887047,0.14247202283140512,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-15,0.0757823050289132,0.2745570490159037,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-16,7.864671018230137e-05,0.006590814138789789,2,awake_base1_vs_lor,gcc_core_plus_confounds
sub-17,0.024906838464448633,0.14115204379865642,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-18,5.628459309550658e-05,0.007455509253131878,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-19,0.10681950955506979,0.29262046982110357,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-20,0.000263422054825463,0.010544649682627048,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-21,0.00026458171629652145,0.013300439642132728,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-22,6.075208350720383e-05,0.007518724618455794,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-23,2.093150584515955e-05,0.004301134724359199,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-24,0.010703511517444357,0.07614652573173415,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-25,0.0005556393089350827,0.016124329455173825,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-26,0.0005530850706457966,0.023587714573531354,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-27,0.0013142422520206814,0.03166737256967513,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-28,6.811889705817565e-05,0.00737199563846912,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-29,4.634127766262433e-05,0.003958955014292752,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-30,0.00019898891438450048,0.013483393053206047,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-02,0.00022299090388527027,0.014441995154798064,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-03,0.0001861880970488953,0.012405881864953358,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-04,0.0018528051288855532,0.03257353363716252,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-05,0.0016589103203884278,0.03149040076419902,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-06,0.001708269751710943,0.031888870000664656,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-07,0.0004276125293964001,0.020388494928529843,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-11,0.007300501874498592,0.07703330228998741,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-12,0.0008105222799084849,0.027799416988357372,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-13,0.0006524602608180274,0.022052428616111414,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-14,0.013638595866136484,0.10430548353323676,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-15,0.12291608881467897,0.37052815016732915,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-16,4.422452823160005e-05,0.004891901506513118,2,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-17,0.02817633209410623,0.14431844992347162,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-18,8.63748110696371e-05,0.00925071511774775,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-19,0.09926086644427978,0.2795458373585661,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-20,0.00021404609127936389,0.009716657148088614,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-21,0.00039130921985367954,0.01770847928371533,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-22,5.963748725436307e-05,0.007173677388588314,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-23,2.4762791557275138e-05,0.004263020133682399,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-24,0.0016324039776103843,0.03508189976703474,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-25,0.00033884765926048456,0.01397970962386364,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-26,0.00041202586255993976,0.02040227782427377,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-27,0.0030681539693624845,0.04675137279936106,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-28,8.395012694731423e-05,0.007948777308648276,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-29,2.363824969309173e-05,0.0028313324177774175,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-30,0.00013868178175657726,0.010612355002993694,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-02,0.00020914845302560557,0.01367581257900853,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-03,0.00019326079920454128,0.012381970449043407,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-04,0.0021453569382024955,0.034314327838044285,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-05,0.002241787142346627,0.0353123797433215,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-06,0.002196208352332456,0.034822284865560056,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-07,0.0003394635400720631,0.01801419464448424,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-11,0.006911772485168413,0.07272561488400471,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-12,0.0008368217934037551,0.028028328313385784,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-13,0.0007678817459723814,0.02274333210538883,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-14,0.013471798372142615,0.10347976815982979,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-15,0.09910509860132848,0.32022957679421493,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-16,2.905293727961879e-05,0.0039268824748619185,2,awake_base1_vs_lor,full_standard_plus_gcc
sub-17,0.029959300460518774,0.1499516453357684,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-18,8.271743655741436e-05,0.008655395395175465,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-19,0.08449307139197698,0.24956577120297063,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-20,0.00029310562745731375,0.011509345941575053,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-21,0.00044246425133419683,0.018770157867151235,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-22,7.819133168398916e-05,0.00783609777029221,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-23,2.5000271004232857e-05,0.0040181312115000175,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-24,0.002015039146791574,0.03651368691978494,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-25,0.0003656110932927624,0.01445858529580958,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-26,0.00038315444557807213,0.01959583314645041,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-27,0.0028026893210458645,0.04338636438693816,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-28,7.588549268086415e-05,0.00730428752957988,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-29,1.3714453825020448e-05,0.0021594725960989943,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-30,0.00011609142075562686,0.00985850478541545,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-02,0.016986676624276296,0.09388994034413513,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-03,0.013054043550396752,0.09465258288832777,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-04,0.04939733991035395,0.15882552616475795,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-05,0.009739720629840125,0.0792249463891022,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-06,0.07105705930854504,0.23334096320728345,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-07,0.0684283698313369,0.20980381339844542,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-11,0.04958677212220772,0.17975721666159994,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-12,0.006841247411493203,0.06481231377625347,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-13,0.009365397018333499,0.07520898366185742,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-14,0.042432024155962714,0.17048512702367397,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-15,0.1876643815362071,0.5298013167654999,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-16,0.18845903054366775,0.4794362265761841,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-17,0.059848415297491096,0.23950183903312494,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-18,0.022370372160430682,0.10164286860916247,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-19,0.08702720868506984,0.2659630566703655,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-20,0.1827941922165336,0.5147069690325462,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-21,0.06617889269693157,0.20292724730301512,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-22,0.1163693973377026,0.31334670456263114,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-23,0.06130381174559959,0.19029519136100417,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-24,0.05932176176467927,0.2136294107291196,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-25,0.1474965785076027,0.41550453414590455,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-26,0.03969495739116965,0.15239237631970107,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-27,0.009329570777819932,0.08912808618035169,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-28,0.13670747879652048,0.3695136296070697,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-29,0.2126250979699787,0.6401365496903947,4,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-30,0.07175039202467333,0.22221274616788386,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-02,0.0034258201094397745,0.045293044054406935,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-03,0.01125348133928064,0.080230680305391,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-04,0.04519998050087873,0.15932178782121048,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-05,0.008177081914276026,0.07948833213289956,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-06,0.12822014229622877,0.3644326497961612,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-07,0.0259106477212786,0.1106786317659471,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-11,0.017483840718578152,0.1100171580740096,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-12,0.007173762325950615,0.06696204881158546,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-13,0.003870617631898172,0.04567724463419157,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-14,0.04762907490346667,0.17340060422397746,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-15,0.09530805678168924,0.28584416094143567,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-16,0.1929860082669773,0.5421416692221066,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-17,0.04373129529955428,0.19805409324947132,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-18,0.0011002811010552894,0.024635973988053127,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-19,0.10465932800564641,0.29815470569729297,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-20,0.14535292821874532,0.4256862934918513,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-21,0.06445775702731703,0.19846542199052997,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-22,0.1327995857246602,0.3572258721715753,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-23,0.016553059827120686,0.08848082212690889,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-24,0.04017633832717186,0.1587835208321038,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-25,0.1472027711219526,0.41310573421994323,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-26,0.023676131726907853,0.11423852893239418,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-27,0.006297813950462447,0.06917278215846133,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-28,0.10069242620050027,0.2677782133849641,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-29,0.1921160693700663,0.5243035999777496,4,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-30,0.1258959282568912,0.3451723143278835,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-02,0.0016106563138687732,0.029788715452177515,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-03,0.012931503555741297,0.08178255315934034,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-04,0.04974525197267759,0.17091376368583652,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-05,0.008405951574299832,0.08157733052258792,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-06,0.1260862924148077,0.35740428056454493,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-07,0.010175242389324586,0.06703698371665646,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-11,0.012743669502619409,0.0943776743885106,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-12,0.010020966540915657,0.07130420202697467,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-13,0.004896200215153494,0.044923420762431616,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-14,0.05626808389648421,0.19058605294543676,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-15,0.06036822966488949,0.2127471695785176,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-16,0.1835154304274786,0.5425559698068436,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-17,0.04648837916891652,0.1902748185661227,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-18,0.002278582771028617,0.034108273839801154,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-19,0.10721855651996949,0.30091098941847144,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-20,0.14016712424945943,0.3974568250147718,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-21,0.06801591036081128,0.20431325816418544,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-22,0.12678570476886208,0.3350676718836169,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-23,0.013860314491265393,0.07214443508768704,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-24,0.02708406294401488,0.11077547889214541,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-25,0.12941427410692868,0.3487663178225764,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-26,0.017772027673501462,0.09088937171325201,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-27,0.022665925761319875,0.12325986381631697,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-28,0.0859753466798667,0.2261793447428305,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-29,0.15915200690852943,0.4007579874060678,4,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-30,0.1361981581486751,0.39041968917664477,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-02,0.0008444459210782108,0.021440037608037605,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-03,0.009182067534406197,0.07828665514035495,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-04,0.05016497191683373,0.1734530248779869,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-05,0.010774555058967787,0.08702337559997166,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-06,0.11781374223022661,0.329897081461956,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-07,0.0068312315476706876,0.060459474574954465,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-11,0.013007155726168671,0.08707834380139812,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-12,0.00647131768126017,0.05748622267262191,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-13,0.0033820041771591876,0.040536800423025404,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-14,0.04756838366100066,0.1701021569124835,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-15,0.11191805337262194,0.3384962714492872,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-16,0.16639902997665898,0.4735543109023091,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-17,0.04861124946034809,0.17919554618614894,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-18,0.0024010614233225145,0.0317488396968552,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-19,0.12223786193061777,0.35597676266948636,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-20,0.13509800502202354,0.3619315048097341,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-21,0.062296929816079094,0.19477262450881017,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-22,0.1023115584678013,0.26776615166711776,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-23,0.013825266661575823,0.06920695711039088,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-24,0.01057026706603572,0.07545560617956963,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-25,0.13474718074703157,0.3646729342013867,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-26,0.00962116988289021,0.0683731720117795,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-27,0.059342641529601094,0.22042014795226197,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-28,0.06499672633451142,0.1793426994646244,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-29,0.171017012130697,0.43924683562910277,4,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-30,0.13461982076756215,0.3838214021416299,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-02,0.0007642467517663694,0.020411909943392967,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-03,0.009058780191168523,0.07662459217204375,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-04,0.051859955214951785,0.17652583578658132,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-05,0.010819755775853144,0.0867959505503499,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-06,0.13104009572169253,0.3588885723788087,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-07,0.006473314851912133,0.05848301627407859,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-11,0.013143955266848452,0.0856059320113529,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-12,0.005950287693497302,0.05527481836043328,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-13,0.0030432248605963045,0.038194000426284715,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-14,0.04804557000280948,0.17054178059915293,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-15,0.10434254204027721,0.3191782000640946,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-16,0.16658023480811845,0.47837408034234497,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-17,0.047526575546864756,0.17736235607683748,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-18,0.0022717386214019452,0.02977197207245828,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-19,0.11885980931092406,0.34181817485172367,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-20,0.13501209471897385,0.36233989442475595,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-21,0.0640781865028537,0.19830128919001574,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-22,0.10405002920933308,0.2722885326627211,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-23,0.010658846340988612,0.06009636599561774,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-24,0.011860651946955987,0.0796649529621775,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-25,0.13839696190677692,0.3769000342043925,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-26,0.008975170459435284,0.06667467268220366,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-27,0.06528588877305913,0.23398249518527003,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-28,0.05953580713132724,0.1684921103693233,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-29,0.1731899577017402,0.4468675307742724,4,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-30,0.13964869328106178,0.40659286842145365,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-02,0.03118935678443694,0.15928057501388593,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-03,0.0065926801375666404,0.08342356547092786,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-04,0.0027790746115331005,0.05032589768801956,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-05,0.054902651140323104,0.2222147524874494,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-06,0.03208762419156187,0.17799466862807306,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-07,0.019352979677079135,0.13805145172625233,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-11,0.044683935907217295,0.20267660857614223,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-12,0.014592521802539626,0.1167337137589338,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-13,0.003345124146491502,0.056110512751517655,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-14,0.11284744288324526,0.33313840841988984,2,prelor_vs_lor_task2,confounds_motion_propofol
