subject,subject_brier,subject_log_loss,n_rows,task_name,model
sub-05,0.0006107055024273154,0.023762945247437245,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-06,0.005817942213851398,0.05357276770727835,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-07,0.0007387914074074646,0.024507328249070242,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-11,0.009920745411275031,0.09408383656121537,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-12,0.0007529830748880988,0.027486402661131653,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-13,0.0002892152624718156,0.016307785660709517,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-14,0.02774648680340432,0.15411580891801777,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-15,0.08136049271798033,0.2889332812680803,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-16,7.957389069566573e-05,0.006652464068059046,2,awake_base1_vs_lor,gcc_core_plus_confounds
sub-17,0.02095255286923728,0.12749905618588464,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-18,6.0719862670383065e-05,0.007768849376083936,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-19,0.1127211000960932,0.30564828441614994,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-20,0.00039923619789316396,0.01267391084436778,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-21,0.00015363273919554314,0.010545745926726252,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-22,5.356729539925744e-05,0.006568941657767914,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-23,1.6331887259519443e-05,0.0037963663164550126,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-24,0.0064223684196419405,0.06028075496809953,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-25,0.00045530506245182743,0.014723194429712339,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-26,0.0005580015494125978,0.023302578019534986,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-27,0.002286808825538413,0.042021579419075215,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-28,7.412310644407687e-05,0.00696646719092401,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-29,6.366160035177831e-05,0.004643189542719129,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-30,0.00019545307283050297,0.013455032680488857,3,awake_base1_vs_lor,gcc_core_plus_confounds
sub-02,0.00039256567314929655,0.018647294747003433,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-03,0.0008170398234108623,0.024463825599827665,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-04,0.0019593609039174876,0.0348512255710084,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-05,0.0005595082882607475,0.02169529434390723,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-06,0.0028857850152696363,0.039034722858075806,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-07,0.00044304273023459067,0.02072555833162312,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-11,0.008164443435015278,0.08651416334772456,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-12,0.0007779127902213944,0.028239946655452704,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-13,0.00025601652195411965,0.015486323007920444,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-14,0.018805887089482682,0.12317814549830726,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-15,0.13674781238915554,0.404935285457612,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-16,5.444128902387956e-05,0.005441889716321094,2,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-17,0.01700268070936253,0.11076599768965513,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-18,8.051564067497581e-05,0.008974541951366244,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-19,0.22267023460724314,0.584140888466555,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-20,0.0003761875088810329,0.012167280651385162,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-21,0.00022155552711063554,0.013810021367648083,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-22,4.793375432964593e-05,0.006424153504221534,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-23,1.8565307765611952e-05,0.004030865080966479,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-24,0.002146158564980932,0.03668157159245358,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-25,0.0002961288202840265,0.013038575236009979,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-26,0.0005273384398125528,0.02296533978565946,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-27,0.005286831854703338,0.06226705916155634,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-28,5.316803134858384e-05,0.006058740143869133,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-29,4.6431970717523815e-05,0.003963178628418179,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-30,0.00015734316196476842,0.01148398303998704,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-02,0.000379993906696702,0.0182156559160597,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-03,0.0008013373417740219,0.024099631034561586,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-04,0.002086250157943879,0.035650002450419827,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-05,0.000638970522909928,0.0227017965121457,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-06,0.003254503132167631,0.04067267753996189,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-07,0.00037146414105336246,0.0189258837475435,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-11,0.007277517670135886,0.08186598425374797,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-12,0.0007688038665008721,0.027952510659663855,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-13,0.0002585818383956595,0.01521938871378879,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-14,0.019605338902624673,0.12550697308813955,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-15,0.11879746809936002,0.36848416369090414,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-16,3.9335430538916295e-05,0.004587791481248316,2,awake_base1_vs_lor,full_standard_plus_gcc
sub-17,0.01820763271445168,0.11516511764795108,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-18,7.335597946292471e-05,0.008507573897009181,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-19,0.21730807595235488,0.5661278475520899,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-20,0.0005082569708074056,0.014213206292922493,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-21,0.00023372384766683684,0.014061417916681121,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-22,4.6912823500474816e-05,0.006456086907578522,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-23,1.584870539931826e-05,0.003640552549846516,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-24,0.002582815828962587,0.038140767854691386,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-25,0.00028205417018814836,0.012846542800125782,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-26,0.0005077142922189009,0.022383384145355772,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-27,0.005414282010252842,0.06209010953521036,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-28,3.9016419225171776e-05,0.0052162122995752175,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-29,3.225083879227615e-05,0.003301003833249678,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-30,0.00014015045245258862,0.010917773973399561,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-02,0.016986676624276296,0.09388994034413513,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-03,0.013054043550396752,0.09465258288832777,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-04,0.04939733991035395,0.15882552616475795,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-05,0.009739720629840125,0.0792249463891022,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-06,0.07105705930854504,0.23334096320728345,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-07,0.0684283698313369,0.20980381339844542,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-11,0.04958677212220772,0.17975721666159994,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-12,0.006841247411493203,0.06481231377625347,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-13,0.009365397018333499,0.07520898366185742,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-14,0.042432024155962714,0.17048512702367397,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-15,0.1876643815362071,0.5298013167654999,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-16,0.18845903054366775,0.4794362265761841,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-17,0.059848415297491096,0.23950183903312494,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-18,0.022370372160430682,0.10164286860916247,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-19,0.08702720868506984,0.2659630566703655,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-20,0.1827941922165336,0.5147069690325462,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-21,0.06617889269693157,0.20292724730301512,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-22,0.1163693973377026,0.31334670456263114,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-23,0.06130381174559959,0.19029519136100417,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-24,0.05932176176467927,0.2136294107291196,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-25,0.1474965785076027,0.41550453414590455,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-26,0.03969495739116965,0.15239237631970107,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-27,0.009329570777819932,0.08912808618035169,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-28,0.13670747879652048,0.3695136296070697,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-29,0.2126250979699787,0.6401365496903947,4,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-30,0.07175039202467333,0.22221274616788386,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-02,0.005460809977939555,0.05349540972981227,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-03,0.010087761001474528,0.07418284484766456,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-04,0.044621748727789456,0.16298558438408892,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-05,0.008895954795498276,0.08407509213171376,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-06,0.10859328922362639,0.31533623739125993,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-07,0.02496657278782352,0.10865619501911795,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-11,0.023688239435869413,0.13254015338098316,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-12,0.01055470864402179,0.07622465653082368,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-13,0.004452371328745658,0.04504982080551919,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-14,0.0529917426604007,0.18308334428856807,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-15,0.09600629573423337,0.2925516465226538,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-16,0.19470398771898884,0.526226215754541,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-17,0.044484301024647344,0.20064778674321215,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-18,0.0007631930443886775,0.021603532762259438,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-19,0.08707197635994586,0.2541949012185279,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-20,0.13952355149811874,0.40975512407314346,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-21,0.06333406490245688,0.19636308900237745,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-22,0.12865346909647465,0.34294940894189613,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-23,0.015645486538549382,0.08703475733385653,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-24,0.033450765619697106,0.1413463850694383,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-25,0.13670534860097122,0.3761786974169397,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-26,0.019422048360489354,0.10171441480841437,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-27,0.007064785502652215,0.06363586420443769,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-28,0.1180559629803195,0.31193069644400023,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-29,0.1795888093914074,0.47160774182878734,4,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-30,0.12485437136902829,0.3416343420527299,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-02,0.003155122294934021,0.03872678388480868,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-03,0.009954374007108429,0.072697810725057,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-04,0.06944712475872078,0.2122502578546759,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-05,0.009723718700921953,0.08709988463752412,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-06,0.10570341439998567,0.2987921765811658,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-07,0.007876759864988805,0.05965238763406152,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-11,0.017056260854361353,0.11027777396242035,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-12,0.014946257818659001,0.0823698046847243,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-13,0.004882147931303459,0.04134052150783946,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-14,0.06126444895717402,0.1998069877611613,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-15,0.06127486778050704,0.2257344251464517,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-16,0.1529610621958525,0.4113170987193383,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-17,0.04237091325324773,0.18281769220459856,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-18,0.0028757608847825547,0.034664739608152625,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-19,0.07455222183526615,0.21613911236637365,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-20,0.13626020375226286,0.39196450104840075,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-21,0.05846620057054858,0.18418246686241688,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-22,0.11821814805966235,0.30777070574790505,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-23,0.0072786563241032205,0.05238991237065266,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-24,0.02285156723822366,0.09574279403600437,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-25,0.10420504812201167,0.2771522420592436,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-26,0.009051716324519827,0.06568174417607445,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-27,0.014317299231259973,0.10232197806816097,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-28,0.1099098248866057,0.28307774234449007,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-29,0.14454245888744327,0.3581129454368799,4,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-30,0.1410255822424011,0.41465169989578504,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-02,0.0021549023615706786,0.0324308390514132,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-03,0.008880469294510984,0.07506389067861484,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-04,0.07032788726494067,0.21517588061045975,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-05,0.00889054149419645,0.0828315558409952,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-06,0.10386260762899772,0.29339934317244803,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-07,0.005902708770156941,0.054538809749080396,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-11,0.014638124949041523,0.10162943579978116,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-12,0.01371560636247162,0.07964713878375498,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-13,0.0042777711743176424,0.039078135966631435,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-14,0.05501882702091112,0.18552216975271651,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-15,0.10063677216151094,0.3135713060879538,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-16,0.14156774471986452,0.38039943355087263,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-17,0.0392642410030756,0.17183569254675243,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-18,0.0031713587092489447,0.03574264153309858,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-19,0.12909463011252362,0.3814769336649732,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-20,0.14143288542447582,0.39544713677746474,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-21,0.05885630350279209,0.18636667112697025,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-22,0.10806586998473844,0.2802787663396952,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-23,0.005942861220918367,0.04542774192132625,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-24,0.015867313511725593,0.08045273085483998,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-25,0.10386484640503416,0.2743387552947401,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-26,0.00688662661993315,0.058500633166292226,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-27,0.031071244802545805,0.15814542011540988,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-28,0.10357659315765992,0.2657268263384306,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-29,0.1455097333388208,0.36055423750223503,4,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-30,0.1471620634268534,0.44956216468049276,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-02,0.0020007979260153936,0.031350155262665456,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-03,0.00855046053185411,0.07371779716034081,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-04,0.07294295816455505,0.21985717322735687,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-05,0.008597348413247956,0.0812834159107222,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-06,0.11030017619689207,0.3081435695628712,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-07,0.005561125151147774,0.052884414709279924,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-11,0.015337469090910024,0.10294395234156006,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-12,0.013218734918120851,0.0778824072186996,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-13,0.004104490027028302,0.03784389417652028,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-14,0.05604398768224696,0.18712808512598939,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-15,0.09615082261365422,0.30510141198972784,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-16,0.14211216126544005,0.3828482943611598,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-17,0.03853981521672626,0.170801500388276,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-18,0.003493692424682028,0.035874133789391346,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-19,0.12788833530100674,0.37503217962837115,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-20,0.14174279924352898,0.3967518295451662,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-21,0.06078031473154303,0.19022647431355222,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-22,0.10802276212163824,0.28026290403480625,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-23,0.004707444420154263,0.04016228770486653,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-24,0.016878933051543425,0.08300299924836642,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-25,0.10709921261580828,0.2818123756554475,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-26,0.006567812142629508,0.05749255774433746,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-27,0.029743910128550172,0.15441461540453383,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-28,0.10020129526003854,0.25748180550794186,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-29,0.14540371244596448,0.36018706019291075,4,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-30,0.15005851641064014,0.47066952753263464,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-02,0.03118935678443694,0.15928057501388593,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-03,0.0065926801375666404,0.08342356547092786,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-04,0.0027790746115331005,0.05032589768801956,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-05,0.054902651140323104,0.2222147524874494,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-06,0.03208762419156187,0.17799466862807306,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-07,0.019352979677079135,0.13805145172625233,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-11,0.044683935907217295,0.20267660857614223,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-12,0.014592521802539626,0.1167337137589338,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-13,0.003345124146491502,0.056110512751517655,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-14,0.11284744288324526,0.33313840841988984,2,prelor_vs_lor_task2,confounds_motion_propofol
